filepath,class,split
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_104.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_124.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_amur/Image_8.jpg,leopard_amur,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_snow/Image_5.jpg,leopard_snow,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_snow/Image_9.jpg,leopard_snow,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_snow/Image_17.jpg,leopard_snow,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_snow/Image_30.jpg,leopard_snow,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_snow/Image_10.jpg,leopard_snow,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_snow/Image_16.jpg,leopard_snow,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_clouded/Image_17.jpg,leopard_clouded,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_clouded/Image_1.jpg,leopard_clouded,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_clouded/Image_12.jpg,leopard_clouded,test
/content/drive/MyDrive/animal_dataset/dataset/test/leopard_clouded/Image_8.jpg,leopard_clouded,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_grey/Image_1.jpg,wolf_grey,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_arctic/Image_5.jpg,wolf_arctic,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_arctic/Image_1.jpg,wolf_arctic,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_arctic/Image_12.jpg,wolf_arctic,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_79.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_85.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_13.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_59.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_2.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_75.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_21.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_25.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_35.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_38.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_41.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_12.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/wolf_ethiopian/Image_22.jpg,wolf_ethiopian,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_bald/Image_1.jpg,eagle_bald,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_bald/Image_10.jpg,eagle_bald,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_golden/Image_3.jpg,eagle_golden,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_harpy/Image_1.jpg,eagle_harpy,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_harpy/Image_10.jpg,eagle_harpy,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_harpy/Image_9.jpg,eagle_harpy,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_steppe/Image_9.jpg,eagle_steppe,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_steppe/Image_17.jpg,eagle_steppe,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_steppe/Image_1.jpg,eagle_steppe,test
/content/drive/MyDrive/animal_dataset/dataset/test/eagle_steppe/Image_12.jpg,eagle_steppe,test
